Symbol,Expiry,Strike,CE_LTP,PE_LTP,CE_OI,PE_OI
BANKNIFTY,28-Oct-2025,60500,0.0,0.0,0.0,0.0
BANKNIFTY,25-Nov-2025,60500,0.0,0.0,0.0,0.0
BANKNIFTY,30-Sep-2025,60600,7.75,0.0,51.0,0.0
BANKNIFTY,28-Oct-2025,60600,0.0,0.0,0.0,0.0
BANKNIFTY,30-Sep-2025,60700,6.8,0.0,7.0,1.0
BANKNIFTY,28-Oct-2025,60700,0.0,0.0,0.0,0.0
BANKNIFTY,30-Sep-2025,60800,7.15,0.0,5.0,0.0
BANKNIFTY,28-Oct-2025,60800,0.0,0.0,0.0,0.0
BANKNIFTY,30-Sep-2025,60900,6.65,0.0,21.0,0.0
BANKNIFTY,28-Oct-2025,60900,0.0,0.0,0.0,0.0
BANKNIFTY,30-Sep-2025,61000,6.6,6676.8,3289.0,1009.0
BANKNIFTY,28-Oct-2025,61000,0.0,0.0,0.0,3.0
BANKNIFTY,25-Nov-2025,61000,0.0,0.0,0.0,0.0
BANKNIFTY,30-Sep-2025,61100,6.65,0.0,10.0,0.0
BANKNIFTY,30-Sep-2025,61200,6.15,0.0,4.0,0.0
BANKNIFTY,30-Sep-2025,61300,0.0,0.0,2.0,0.0
BANKNIFTY,30-Sep-2025,61400,5.65,0.0,61.0,1.0
BANKNIFTY,30-Sep-2025,61500,6.75,0.0,212.0,4.0
BANKNIFTY,28-Oct-2025,61500,0.0,0.0,0.0,0.0
BANKNIFTY,25-Nov-2025,61500,0.0,0.0,1.0,0.0
BANKNIFTY,30-Sep-2025,61600,6.35,0.0,23.0,0.0
BANKNIFTY,30-Sep-2025,61700,5.85,0.0,21.0,0.0
BANKNIFTY,30-Sep-2025,61800,6.25,0.0,40.0,0.0
BANKNIFTY,30-Sep-2025,61900,6.05,0.0,8.0,0.0
BANKNIFTY,30-Sep-2025,62000,6.8,7540.0,1708.0,546.0
BANKNIFTY,28-Oct-2025,62000,0.0,0.0,0.0,0.0
BANKNIFTY,30-Sep-2025,62100,5.6,0.0,8.0,0.0
BANKNIFTY,30-Sep-2025,62200,6.55,0.0,11.0,0.0
BANKNIFTY,30-Sep-2025,62300,5.4,0.0,52.0,0.0
BANKNIFTY,30-Sep-2025,62400,5.6,0.0,24.0,0.0
BANKNIFTY,30-Sep-2025,62500,5.55,0.0,144.0,2.0
BANKNIFTY,28-Oct-2025,62500,19.4,0.0,10.0,0.0
BANKNIFTY,30-Sep-2025,63000,5.5,0.0,2158.0,260.0
BANKNIFTY,28-Oct-2025,63000,13.95,0.0,227.0,0.0
BANKNIFTY,30-Sep-2025,63500,5.25,0.0,492.0,0.0
BANKNIFTY,28-Oct-2025,63500,12.3,0.0,189.0,0.0
BANKNIFTY,30-Sep-2025,64000,4.75,9520.0,453.0,402.0
BANKNIFTY,30-Sep-2025,64500,4.45,10150.0,299.0,43.0
BANKNIFTY,30-Sep-2025,65000,3.8,10510.0,4937.0,282.0
